Date,Qwinj 0866-A1b,Qwinj 0866-A1c,Qwinj 0866-A1f,Qwinj 0866-A2,Qwinj 0866-A2i,Qwinj 0867-B2b,Qwinj 0867-B2c,Qwinj 0867-B2e,Qwinj 0867-B3,Qwinj 1318-A1f,Qwinj 1318-A2,Qwinj 1318-A2i,Qwinj 1318-A3,Qwinj 1318-B1,Qwinj 1318-B1i,Qwinj 1318-B2,Qwinj 1318-B2b,Qwinj 1318-B2c,Qwinj 1318-B2d,Qwinj 1318-B2e,Qwinj 1319-A1,Qwinj 1319-A1a,Qwinj 1319-A1b,Qwinj 1319-A1c,Qwinj 1319-A1d,Qwinj 1319-A1f,Qwinj 1319-A2,Qwinj 1319-A2i,Qwinj 1319-B2,Qwinj 1319-B2c,Qwinj 0839-A1,Qwinj 0839-A1a,Qwinj 0839-A1b,Qwinj 0839-A1c,Qwinj 0839-A1d,Qwinj 0829-B1,Qwinj 0829-B1i,Qwinj 0829-B2,Qwinj 0843-A1,Qwinj 0843-A1a,Qwinj 0843-A1b,Qwinj 0843-A1c,Qwinj 0843-A1f,Qwinj 0843-A2,Qwinj 0844-A2i,Qwinj 0844-A3,Qwinj 0844-B1i,Qwinj 0844-B2,Qwinj 0844-B2b,Qwinj 0844-B2c,Qwinj 0844-B2d,Qwinj 0844-B2e,Qwinj 0451-B1,Qwinj 0451-B1i,Qwinj 0451-B2,Qwinj 1317-A2,Qwinj 1317-A2i,Qwinj 1317-A3,Qwinj 1317-B1,Qwinj 1317-B1i,Qwinj 1317-B2,Qwinj 1317-B2b,Qwinj 1317-B2c,Qwinj 1317-B2d,Qwinj 1317-B2e,Qwinj 1317-B3,Qwinj 1317-C,Qwinj 0853-A1b,Qwinj 0853-A1c,Qwinj 0853-A1f,Qwinj 0853-A2,Qwinj 0853-A2i,Qtotal 402
2/10/17,0,78.64,0,70.21,181.15,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,22.5,262.5,10,0,25,0,23.75,31.25,48.75,86.25,16.26,14.45,136.42,122.87,0,4.64,12.6,2.76,0,0,0,0,0,0,161.3,24.55,0,31.56,8.18,177.66,19.87,26.88,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,0,0,0,0,0,938.36
2/11/17,0,78.64,0,70.21,181.15,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,262.5,52.51,0,0,0,23.75,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,4.64,12.6,2.76,0,0,0,0,0,0,168.47,25.64,0,32.96,8.55,185.56,20.75,28.08,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,0,0,0,0,0,905.52
2/12/17,0,78.64,0,70.21,181.15,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,8.82,102.94,3.92,0,9.8,0,9.31,12.25,19.12,33.82,16.26,14.45,136.42,122.87,0,4.64,12.6,2.76,0,0,0,0,0,0,168.47,25.64,0,32.96,8.55,185.56,20.75,28.08,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,0,0,0,0,0,940.95
2/13/17,0,78.64,0,70.21,181.15,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,102.94,52.51,0,0,0,9.31,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,4.64,12.6,2.76,0,0,0,0,0,0,168.47,25.64,0,32.96,8.55,185.56,20.75,28.08,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,0,183.38,54.64,21.98,0,940.56
2/14/17,0,156.8,8.2,47.14,117.86,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,102.94,52.51,0,0,0,9.31,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,4.64,12.6,2.76,0,0,0,0,0,0,168.47,25.64,0,32.96,8.55,185.56,20.75,28.08,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,0,183.38,54.64,21.98,0,940.45
2/15/17,0,156.8,0,47.14,117.86,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,15.88,185.29,7.06,0,17.65,0,16.76,22.06,34.41,60.88,14.58,12.96,122.31,110.16,0,4.64,12.6,2.76,0,0,0,0,0,0,168.47,25.64,0,32.96,8.55,185.56,20.75,28.08,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,0,183.38,54.64,21.98,0,937.29
2/16/17,0,156.8,0,47.14,117.86,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,185.29,52.51,0,0,0,16.76,358.03,171.86,157.54,14.58,12.96,122.31,110.16,0,4.64,12.6,2.76,0,0,0,0,0,0,168.47,25.64,0,32.96,8.55,185.56,20.75,28.08,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,0,183.38,54.64,21.98,0,967.38
2/17/17,0,156.8,0,47.14,117.86,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,185.29,52.51,0,0,0,16.76,358.03,171.86,157.54,14.58,12.96,122.31,110.16,0,4.64,12.6,2.76,0,0,0,0,0,0,161.3,24.55,0,31.56,8.18,177.66,19.87,26.88,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,0,183.38,54.64,21.98,0,970.1
2/18/17,0,156.8,0,47.14,117.86,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,185.29,52.51,0,0,0,16.76,358.03,171.86,157.54,14.58,12.96,122.31,110.16,0,4.64,12.6,2.76,0,0,0,0,0,0,161.3,24.55,0,31.56,8.18,177.66,19.87,26.88,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,0,183.38,54.64,21.98,0,971
2/19/17,0,156.8,0,47.14,117.86,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,185.29,52.51,0,0,0,16.76,358.03,171.86,157.54,14.58,12.96,122.31,110.16,0,4.64,12.6,2.76,0,0,0,0,0,0,161.3,24.55,0,31.56,8.18,177.66,19.87,26.88,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,0,183.38,54.64,21.98,0,964.01
2/20/17,0,156.8,0,47.14,117.86,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,185.29,52.51,0,0,0,16.76,358.03,171.86,157.54,14.58,12.96,122.31,110.16,0,4.64,12.6,2.76,0,0,0,0,0,0,161.3,24.55,0,31.56,8.18,177.66,19.87,26.88,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,970.07
2/21/17,0,156.8,0,47.14,117.86,111.76,0,83.42,34.82,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,185.29,52.51,0,0,0,16.76,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,4.64,12.6,2.76,0,0,0,0,0,0,161.3,24.55,0,31.56,8.18,177.66,19.87,26.88,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,975.6
2/22/17,0,161.55,8.45,48.57,121.43,145.73,0,57.94,26.34,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,185.29,52.51,0,0,0,16.76,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,4.64,12.6,2.76,0,0,0,0,0,0,161.3,24.55,0,31.56,8.18,177.66,19.87,26.88,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,985.81
2/23/17,0,161.55,0,48.57,121.43,145.73,0,57.94,26.34,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,185.29,52.51,0,0,0,16.76,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,4.64,12.6,2.76,0,0,0,0,0,0,161.3,24.55,0,31.56,8.18,177.66,19.87,26.88,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,970.2
2/24/17,0,161.55,0,48.57,121.43,145.73,0,57.94,26.34,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,20.74,241.91,9.22,0,23.04,0,21.89,28.8,44.93,79.49,15.14,13.46,127.01,114.39,0,4.64,12.6,2.76,0,0,0,0,0,0,161.3,24.55,0,31.56,8.18,177.66,19.87,26.88,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,1194.22
2/25/17,0,161.55,0,48.57,121.43,145.73,0,57.94,26.34,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,241.91,52.51,0,0,0,21.89,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,4.64,12.6,2.76,0,0,0,0,0,0,157.71,24,0,30.86,8,173.71,19.43,26.29,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,1194.59
2/26/17,0,161.55,0,48.57,121.43,145.73,0,57.94,26.34,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,241.91,52.51,0,0,0,21.89,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,4.64,12.6,2.76,0,0,0,0,0,0,157.71,24,0,30.86,8,173.71,19.43,26.29,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,1195.83
2/27/17,0,161.55,0,48.57,121.43,145.73,0,57.94,26.34,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,20.29,236.76,9.02,0,22.55,0,21.42,28.19,43.97,77.79,15.14,13.46,127.01,114.39,0,6.96,18.9,4.14,0,0,0,0,0,0,157.71,24,0,30.86,8,173.71,19.43,26.29,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,1197.22
2/28/17,0,156.8,8.2,47.14,117.86,145.73,0,57.94,26.34,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,0,0,0,0,0,0,0,0,0,15.14,13.46,127.01,114.39,0,6.96,18.9,4.14,0,0,0,0,0,0,157.71,24,0,30.86,8,173.71,19.43,26.29,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,1200.29
3/1/17,0,156.8,0,47.14,117.86,145.73,0,57.94,26.34,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,6.96,18.9,4.14,0,0,0,0,0,0,157.71,24,0,30.86,8,173.71,19.43,26.29,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,1198.35
3/2/17,0,156.8,0,47.14,117.86,145.73,0,57.94,26.34,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,6.96,18.9,4.14,0,0,0,0,0,0,157.71,24,0,30.86,8,173.71,19.43,26.29,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,1193.31
3/3/17,0,154.84,8.1,46.55,116.38,142.49,0,56.65,25.75,89.41,68.37,0,0,0,0,0,12.5,24.86,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,14.95,13.29,125.42,112.96,0,6.81,18.48,4.05,0,0,0,0,0,0,161.22,24.53,0,31.54,8.18,177.57,19.86,26.87,0,0,0,0,0,8.61,8.61,131.25,110.81,0,82.84,10.76,22.59,2.15,62.4,84.74,89.88,37.23,42.37,0,1191.39
3/4/17,0,156.8,8.2,47.14,117.86,145.73,0,57.94,26.34,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,6.96,18.9,4.14,0,0,0,0,0,0,164.88,25.09,0,32.26,8.36,181.61,20.31,27.48,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,1144.08
3/5/17,0,156.8,0,47.14,117.86,164.73,0,65.5,29.77,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,164.88,25.09,0,32.26,8.36,181.61,20.31,27.48,0,0,0,0,0,8.8,8.8,134.23,113.33,0,84.72,11,23.11,2.2,63.81,86.67,91.92,38.08,43.33,0,1191.58
3/6/17,0,161.55,8.45,48.57,121.43,164.73,0,65.5,29.77,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,164.88,25.09,0,32.26,8.36,181.61,20.31,27.48,0,0,0,0,0,9.78,9.78,149.14,125.92,0,94.13,12.22,25.67,2.44,70.9,86.67,91.92,38.08,43.33,0,1185.1
3/7/17,0,161.55,0,48.57,121.43,211.59,0,39.45,8.97,91.44,69.93,0,0,0,0,0,12.5,25.43,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,164.88,25.09,0,32.26,8.36,181.61,20.31,27.48,0,0,0,0,0,9.78,9.78,149.14,125.92,0,94.13,12.22,25.67,2.44,70.9,86.67,91.92,38.08,43.33,0,1196.66
3/8/17,0,161.55,0,48.57,121.43,211.59,0,39.45,8.97,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,164.88,25.09,0,32.26,8.36,181.61,20.31,27.48,0,0,0,0,0,9.78,9.78,149.14,125.92,0,94.13,12.22,25.67,2.44,70.9,86.67,91.92,38.08,43.33,0,1450
3/9/17,0,161.55,0,48.57,121.43,211.59,0,39.45,8.97,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,172.05,26.18,0,33.66,8.73,189.51,21.19,28.68,0,0,0,0,0,9.78,9.78,149.14,125.92,0,94.13,12.22,25.67,2.44,70.9,86.67,91.92,38.08,43.33,0,1443
3/10/17,0,161.55,0,48.57,121.43,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,172.05,26.18,0,33.66,8.73,189.51,21.19,28.68,0,0,0,0,0,10.76,10.76,164.06,138.51,0,103.55,13.45,28.24,2.69,78,86.67,91.92,38.08,43.33,0,1235.3
3/11/17,0,161.55,0,48.57,121.43,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.7,13.96,131.71,118.63,0,6.96,18.9,4.14,0,0,0,0,0,0,172.05,26.18,0,33.66,8.73,189.51,21.19,28.68,0,0,0,0,0,10.76,10.76,164.06,138.51,0,103.55,13.45,28.24,2.69,78,86.67,91.92,38.08,43.33,0,1291.17
3/12/17,0,171.06,8.94,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.7,13.96,131.71,118.63,0,6.96,18.9,4.14,0,0,0,0,0,0,172.05,26.18,0,33.66,8.73,189.51,21.19,28.68,0,0,0,0,0,10.76,10.76,164.06,138.51,0,103.55,13.45,28.24,2.69,78,86.67,91.92,38.08,43.33,0,1392.13
3/13/17,0,171.06,0,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.7,13.96,131.71,118.63,0,6.96,18.9,4.14,0,0,0,0,0,0,172.05,26.18,0,33.66,8.73,189.51,21.19,28.68,0,0,0,0,0,10.76,10.76,164.06,138.51,0,103.55,13.45,28.24,2.69,78,86.67,91.92,38.08,43.33,0,1144
3/14/17,0,171.06,0,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.7,13.96,131.71,118.63,0,6.96,18.9,4.14,0,0,0,0,0,0,172.05,26.18,0,33.66,8.73,189.51,21.19,28.68,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,86.67,91.92,38.08,43.33,0,1144
3/15/17,0,171.06,0,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.7,13.96,131.71,118.63,0,6.96,18.9,4.14,0,0,0,0,0,0,175.64,26.73,0,34.36,8.91,193.45,21.64,29.27,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,86.67,91.92,38.08,43.33,0,1144
3/16/17,0,168.44,8.81,50.64,126.61,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.46,13.74,129.7,116.82,0,6.96,18.9,4.14,0,0,0,0,0,0,175.64,26.73,0,34.36,8.91,193.45,21.64,29.27,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,86.67,91.92,38.08,43.33,0,1144
3/17/17,0,171.06,8.94,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,175.64,26.73,0,34.36,8.91,193.45,21.64,29.27,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1144.96
3/18/17,0,171.06,0,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,175.64,26.73,0,34.36,8.91,193.45,21.64,29.27,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1144.75
3/19/17,0,171.06,0,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,175.64,26.73,0,34.36,8.91,193.45,21.64,29.27,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1144.25
3/20/17,0,171.06,0,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,175.64,26.73,0,34.36,8.91,193.45,21.64,29.27,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1145.97
3/21/17,0,171.06,0,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,6.96,18.9,4.14,0,0,0,0,0,0,179.22,27.27,0,35.06,9.09,197.4,22.08,29.87,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1087.84
3/22/17,0,171.06,0,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,16.26,14.45,136.42,122.87,0,11.6,31.49,6.91,0,0,0,0,0,0,179.22,27.27,0,35.06,9.09,197.4,22.08,29.87,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1088.21
3/23/17,0,171.06,0,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,11.6,31.49,6.91,0,0,0,0,0,0,179.22,27.27,0,35.06,9.09,197.4,22.08,29.87,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1086.95
3/24/17,0,171.06,0,51.43,128.57,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,11.6,31.49,6.91,0,0,0,0,0,0,179.22,27.27,0,35.06,9.09,197.4,22.08,29.87,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1087.23
3/25/17,0,185.31,9.69,55.71,139.29,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,15.14,13.46,127.01,114.39,0,11.6,31.49,6.91,0,0,0,0,0,0,179.22,27.27,0,35.06,9.09,197.4,22.08,29.87,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1022.23
3/26/17,0,161.55,8.45,48.57,121.43,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,14.58,12.96,122.31,110.16,0,11.6,31.49,6.91,0,0,0,0,0,0,179.22,27.27,0,35.06,9.09,197.4,22.08,29.87,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1022.91
3/27/17,0,166.3,8.7,50,125,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,14.58,12.96,122.31,110.16,0,11.6,31.49,6.91,0,0,0,0,0,0,182.81,27.82,0,35.77,9.27,201.35,22.52,30.47,0,0,0,0,115.67,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,88.52,73.33,77.78,32.22,36.67,0,1022.19
3/28/17,0,159.38,8.33,47.92,119.79,174.06,0,32.45,7.38,120.02,91.78,0,0,0,0,0,12.5,33.37,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,13.97,12.42,117.21,105.57,0,11.28,30.62,6.71,0,0,0,0,0,0,177.73,27.05,0,34.77,9.02,195.76,21.89,29.62,0,0,0,0,112.45,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,86.06,71.3,75.62,31.33,35.65,0,1034.82
3/29/17,0,166.3,8.7,50,125,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,33.2,50.41,41.8,174.59,0,11.6,31.49,6.91,0,0,0,0,0,0,182.81,27.82,0,35.77,9.27,201.35,22.52,30.47,0,0,0,0,136.7,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,104.61,73.33,77.78,32.22,36.67,0,1023.7
3/30/17,0,161.22,8.43,48.47,121.18,178.54,0,33.29,7.57,123.1,94.14,0,0,0,0,0,12.5,34.23,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,32.18,48.87,40.53,169.26,0,11.57,31.4,6.89,0,0,0,0,0,0,157.28,23.93,0,30.77,7.98,173.23,19.37,26.21,0,0,0,0,132.12,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,101.11,73.13,77.56,32.13,36.56,0,1014.88
3/31/17,0,166.3,8.7,50,125,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,33.2,50.41,41.8,174.59,0,11.6,31.49,6.91,0,0,0,0,0,0,157.71,24,0,30.86,8,173.71,19.43,26.29,0,0,0,0,132.49,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,101.39,73.33,77.78,32.22,36.67,0,1024
4/1/17,0,190.06,9.94,57.14,142.86,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,33.2,50.41,41.8,174.59,0,11.6,31.49,6.91,0,0,0,0,0,0,157.71,24,0,30.86,8,173.71,19.43,26.29,0,0,0,0,132.49,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,101.39,73.33,77.78,32.22,36.67,0,857.71
4/2/17,0,190.06,0,57.14,142.86,179.03,0,33.38,7.59,123.45,94.4,0,0,0,0,0,12.5,34.33,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,32.09,48.73,40.41,168.77,0,11.6,31.49,6.91,0,0,0,0,0,0,164.88,25.09,0,32.26,8.36,181.61,20.31,27.48,0,0,0,0,132.49,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,101.39,73.33,77.78,32.22,36.67,0,882.73
4/3/17,0,190.06,0,57.14,142.86,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,32.09,48.73,40.41,168.77,0,11.6,31.49,6.91,0,0,0,0,0,0,164.88,25.09,0,32.26,8.36,181.61,20.31,27.48,0,0,0,0,132.49,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,101.39,73.33,77.78,32.22,36.67,0,881.17
4/4/17,0,190.06,0,57.14,142.86,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,32.09,48.73,40.41,168.77,0,11.6,31.49,6.91,0,0,0,0,0,0,164.88,25.09,0,32.26,8.36,181.61,20.31,27.48,0,0,0,0,132.49,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,101.39,73.33,77.78,32.22,36.67,0,881.01
4/5/17,0,190.06,0,57.14,142.86,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,32.09,48.73,40.41,168.77,0,11.6,31.49,6.91,0,0,0,0,0,0,164.88,25.09,0,32.26,8.36,181.61,20.31,27.48,0,0,0,0,132.49,0,12.98,66.09,143.99,30.69,53.11,11.8,27.15,0,101.39,73.33,77.78,32.22,36.67,0,880.8
